daily_demand,Cluster,Silhouette,mean_temp,pressure,sunshine,precipitation,global_radiation,max_temp,min_temp
continuous,C1 C2 C3,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,,,,,,,
32652.2,C3,0.6286,8.6,102810,3.9,0.0,102,11.6,4.2
33917.6,C3,0.612132,9.0,103350,0.0,0.0,41,16.3,6.3
34115.9,C3,0.524853,9.4,103230,7.7,0.2,145,18.7,2.5
34000.5,C3,0.526076,10.4,103010,8.1,0.0,150,17.0,2.1
28454.4,C2,0.537639,12.1,102650,7.1,0.0,144,18.9,5.9
27144,C2,0.560078,13.0,102380,11.1,0.0,184,14.0,7.0
32058.7,C3,0.586765,9.8,102170,5.0,0.0,124,14.2,5.5
32195.3,C3,0.585659,10.5,101700,2.8,0.0,98,16.6,6.7
31959.3,C3,0.557167,12.1,102220,4.1,0.0,116,13.9,7.6
32130.8,C1,0.496403,10.4,101000,1.8,2.6,86,13.0,6.9
31758.7,C1,0.563753,9.7,100560,6.9,6.0,152,11.8,6.4
29161.9,C3,0.540225,8.0,99940,7.1,0.0,155,10.7,4.1
28931,C3,0.579523,6.1,100760,7.7,0.0,164,11.5,1.5
34437.3,C3,0.581143,7.4,100890,0.1,1.0,55,9.5,5.8
34773.1,C3,0.615426,5.9,101750,2.4,1.8,101,11.1,2.3
34612.6,C3,0.612361,7.0,101290,4.4,0.0,131,14.0,2.9
33690.1,C3,0.599712,8.7,101480,0.9,0.0,77,19.3,3.4
28561.9,C2,0.604891,13.2,101410,10.4,0.0,203,19.8,7.0
27405.5,C2,0.497074,13.3,101300,3.6,0.0,124,17.0,6.8
32002.9,C1,0.495771,13.2,101260,0.6,1.6,73,18.9,9.3
31635.3,C2,0.555546,13.0,101020,5.2,0.0,148,18.5,7.1
31730.8,C2,0.521968,13.9,100370,2.2,0.0,105,18.3,9.3
32281,C1,0.5232,14.7,100010,1.3,0.0,90,15.1,11.1
31688.4,C1,0.478998,13.1,100800,0.8,0.0,81,14.9,11.1
27911.8,C1,0.48684,10.5,101360,2.2,3.0,109,16.0,6.0
26530.3,C1,0.482214,13.6,101290,0.1,1.2,63,14.4,11.1
31457.7,C1,0.584325,13.3,100890,0.0,4.0,58,14.0,12.2
30769.2,C2,0.53051,9.7,101850,8.0,0.0,193,17.1,5.4
31165.6,C2,0.543488,10.8,102560,9.7,0.0,215,16.6,4.4
31289.9,C2,0.557515,11.6,102250,8.2,0.0,198,16.0,6.6
30269.1,C3,0.514349,13.0,102160,2.9,0.0,126,14.1,9.9
26961.5,C3,0.560693,10.2,101930,3.5,0.0,137,16.4,6.3
25304.3,C2,0.587346,12.2,102160,12.3,0.0,251,15.8,7.9
29381,C2,0.556089,10.9,102480,11.0,0.0,238,14.6,6.0
29597.2,C3,0.526518,11.4,102010,5.8,0.0,177,12.7,5.9
26356.9,C2,0.497705,9.2,102070,7.6,0.0,202,14.0,5.7
25645.1,C3,0.514128,8.7,101810,8.3,0.0,213,14.2,3.4
25193.2,C1,0.599866,10.5,100680,0.1,8.8,71,19.3,6.7
30263.5,C1,0.47631,13.0,100840,0.7,0.2,92,16.5,9.6
30464.9,C2,0.518851,11.2,101750,5.4,2.4,178,17.3,5.8
30465.8,C2,0.527984,13.8,101860,3.7,0.6,152,13.2,10.2
31106.5,C1,0.59272,11.1,101150,0.0,6.0,68,16.2,9.0
26381.2,C2,0.544743,11.9,100470,6.6,1.4,198,14.7,7.5
26268.4,C1,0.50251,11.7,100340,0.7,0.2,95,18.2,8.7
30582.2,C2,0.553467,14.0,101050,2.6,0.0,137,17.2,9.8
30798.3,C2,0.582691,12.8,101240,4.3,0.0,167,19.6,8.4
31188.9,C1,0.60028,11.8,101070,0.0,8.2,71,12.5,9.6
30398.5,C3,0.60323,10.6,102340,0.3,0.0,86,14.5,8.7
25453.6,C2,0.585905,11.9,101260,9.6,0.2,250,18.8,5.3
28879.4,C2,0.622059,15.4,100590,6.9,0.8,213,17.8,11.9
29054.5,C2,0.586361,14.0,100910,4.7,1.0,181,15.8,10.1
30661.5,C1,0.573943,13.4,100830,0.3,3.4,89,17.8,11.0
28444.2,C2,0.611854,14.5,101130,8.5,2.8,239,18.1,11.2
25642.7,C2,0.525742,14.4,100390,4.8,2.6,185,14.9,10.6
24974.5,C1,0.488792,11.8,100380,1.9,0.0,132,17.9,8.7
29596.6,C1,0.501189,13.4,101030,7.9,7.0,233,16.4,8.9
30041.2,C1,0.549324,12.5,101950,3.1,8.2,157,19.5,8.5
29304.9,C2,0.604884,14.9,103560,10.9,0.0,276,22.8,8.2
28402.8,C2,0.626117,16.2,103190,9.0,0.0,252,23.8,9.5
24846.7,C2,0.649213,17.6,102330,9.5,0.0,259,23.5,11.3
28242.5,C2,0.627573,20.0,100360,10.9,0.0,280,20.1,13.7
29204.6,C2,0.609393,17.4,100700,2.4,0.0,147,19.3,14.7
28718.8,C1,0.533176,14.5,100820,5.9,8.0,210,17.8,9.6
29369.9,C1,0.533459,15.0,100160,4.8,6.0,192,17.0,12.1
28452.8,C1,0.571432,14.1,100540,3.9,11.6,177,16.2,11.2
25771.4,C2,0.555959,13.7,100960,3.2,2.4,165,18.2,11.2
25091.9,C1,0.577818,11.3,101880,0.0,9.6,81,13.4,9.1
28831.2,C1,0.59091,12.0,101460,0.0,9.8,81,16.1,10.6
29571.6,C3,0.518781,12.7,101180,0.0,0.0,81,19.6,9.3
29268.7,C2,0.575386,15.8,101530,1.7,0.0,136,16.4,11.9
28320.2,C2,0.536066,14.6,102310,0.0,0.0,82,19.2,12.8
25365.1,C2,0.610074,13.7,102520,5.1,0.0,201,22.2,8.2
24026.3,C2,0.647243,16.5,102210,8.8,0.2,259,21.2,10.8
28651.4,C2,0.640994,17.1,101830,3.4,0.2,173,19.9,13.0
29168,C1,0.51284,16.2,101240,2.0,4.4,145,15.7,12.5
29416.1,C1,0.557749,13.6,100490,2.6,6.0,158,19.7,11.5
28189.6,C2,0.629154,14.0,101030,8.9,0.0,262,23.6,8.2
25040.8,C2,0.637472,18.7,101200,5.6,2.4,213,24.5,15.0
23690.9,C2,0.641111,18.8,101840,11.9,0.0,303,26.0,13.1
28534,C2,0.65323,20.6,101580,6.0,1.4,220,22.5,15.2
28430.5,C2,0.640258,16.6,102610,9.8,0.0,276,25.0,10.8
25113.9,C2,0.627538,18.5,102500,5.0,2.8,204,18.5,14.8
24130,C2,0.547409,16.3,102800,0.1,0.0,89,17.8,14.0
28074.9,C2,0.596336,15.3,102800,1.8,0.0,142,21.4,12.8
28138.8,C2,0.642745,17.3,102740,9.5,0.2,273,22.5,13.2
28788.9,C2,0.65017,18.1,102620,7.0,0.0,237,21.5,13.6
28507.6,C2,0.651273,16.9,102300,4.9,0.0,203,23.4,12.2
27712.8,C2,0.655648,17.5,102230,7.5,0.0,244,24.1,11.5
23632.6,C2,0.659651,18.8,102130,6.8,0.0,234,25.8,13.7
28270.8,C2,0.656576,20.1,102210,4.9,0.0,203,24.9,14.3
28802.8,C2,0.65131,19.3,101930,9.7,0.0,276,21.3,13.7
28216.5,C2,0.636714,16.4,101820,11.6,0.0,301,21.8,11.4
28400.9,C2,0.655323,16.6,101530,5.5,1.2,213,23.3,11.4
28272.7,C2,0.652882,18.6,101220,5.9,0.0,219,18.8,13.9
23449.7,C2,0.655818,16.1,101310,6.8,0.0,233,21.2,12.6
27898.3,C2,0.645912,15.5,101740,5.3,0.6,209,23.3,9.8
27933.1,C2,0.645561,17.5,101990,10.7,0.0,288,24.7,11.7
28026.5,C2,0.639507,17.9,102270,11.1,0.0,293,27.1,11.1
24859.7,C2,0.577201,19.2,100190,0.8,0.0,115,21.9,16.5
23855.3,C2,0.612694,17.9,100560,3.7,1.6,179,21.5,13.9
28113.5,C2,0.652822,16.4,101480,7.2,0.0,237,20.4,11.2
28862.5,C2,0.533615,16.1,101550,6.3,7.6,223,23.4,11.7
27412.8,C2,0.6583,17.7,101790,5.3,0.0,206,21.9,12.0
28264.3,C2,0.64223,18.2,101780,2.7,0.2,159,21.1,14.5
28282.1,C2,0.591659,16.8,101770,0.0,0.2,79,27.7,12.4
25077.7,C2,0.648135,21.1,101360,7.3,1.8,236,24.2,14.4
23784.3,C2,0.645236,20.7,100850,6.5,0.0,224,25.2,17.1
27556.1,C2,0.644071,18.5,101420,11.1,0.0,288,26.5,11.7
28584.8,C2,0.648971,22.2,101810,7.7,0.0,241,27.4,17.8
28816.9,C2,0.651506,20.8,102070,8.5,0.0,251,29.1,14.1
28599.5,C2,0.655578,21.4,101820,7.0,0.0,227,27.5,15.9
27732.1,C2,0.641112,18.5,101550,3.2,1.0,160,27.2,13.4
27729,C2,0.644448,21.5,101590,11.3,0.0,278,26.4,15.7
27950.7,C2,0.658372,19.8,101390,8.7,0.0,243,25.4,14.1
27753.1,C2,0.64765,20.6,100880,5.5,0.0,196,24.6,15.7
24387.1,C2,0.618481,20.4,100370,5.3,1.8,192,24.2,16.1
22554.3,C2,0.645603,18.4,100950,10.7,0.0,266,24.3,12.5
26986.2,C2,0.661879,18.9,101580,8.1,0.0,231,25.1,13.5
27857.6,C2,0.6488,21.5,101150,8.5,0.0,234,26.1,16.6
27810.9,C2,0.653666,20.4,101390,10.0,0.0,253,23.7,14.6
23377,C2,0.562817,18.8,99960,4.6,3.4,175,21.9,15.0
26671.3,C2,0.646164,16.5,100730,7.3,0.4,212,22.7,12.2
27368.8,C2,0.637963,17.3,100550,9.9,0.0,244,21.6,11.8
28339.1,C1,0.510116,17.5,100960,3.5,6.6,153,20.7,13.3
27677.9,C2,0.629763,16.4,101610,2.8,0.0,140,21.8,12.1
23781.1,C2,0.655738,16.7,102000,7.0,0.0,203,21.5,11.6
22315.4,C2,0.631772,17.9,101000,4.3,1.2,163,20.2,14.2
27299.9,C2,0.629212,15.7,100960,5.0,0.6,173,18.9,11.2
28050.5,C2,0.633532,14.4,101350,8.4,0.2,218,19.0,9.9
28375.6,C2,0.608243,13.6,101710,7.0,0.0,198,18.1,8.2
28106.9,C2,0.599782,12.9,101530,5.7,0.0,180,20.7,7.6
27557.9,C2,0.644914,16.5,101120,5.6,0.6,177,19.5,12.2
24286,C2,0.62298,14.0,101570,9.1,0.4,221,19.0,8.4
23415.1,C2,0.581995,13.2,101850,6.4,0.8,186,17.4,7.3
28026.6,C1,0.533173,15.6,100560,0.0,2.8,60,20.0,14.1
28318.4,C2,0.610824,15.4,101380,2.6,1.0,125,22.8,10.7
28263.7,C2,0.643651,19.6,101080,4.7,0.0,157,21.5,16.3
27451,C2,0.649338,17.7,101300,4.8,0.2,157,20.2,13.9
24648.2,C2,0.642446,17.5,101520,3.4,0.2,136,21.7,14.7
23876.8,C2,0.649707,16.9,101820,8.6,0.0,203,19.2,12.1
29053.6,C2,0.574499,15.8,102050,0.7,2.0,80,22.9,12.3
29210.6,C2,0.653747,17.6,102300,8.3,0.0,189,23.6,12.2
29508.2,C2,0.652422,19.0,102250,6.3,0.0,164,21.3,14.4
29637.3,C2,0.610417,17.4,101870,1.9,0.0,102,20.7,13.5
29129.6,C2,0.613254,18.4,101610,1.3,0.0,90,21.8,16.1
25973.5,C2,0.620672,19.0,101430,2.0,0.0,102,21.6,16.2
24479.8,C2,0.652388,17.6,101590,5.1,0.0,144,22.5,13.5
28554.8,C2,0.6365,16.3,101930,11.6,0.0,213,22.4,10.0
29135.2,C2,0.65005,17.2,102140,8.6,0.0,181,21.2,11.9
29164.4,C2,0.635169,16.3,102170,9.9,0.0,193,18.5,11.4
29303.4,C2,0.526151,14.4,102240,0.0,0.0,50,23.5,10.3
28748.8,C2,0.647803,18.2,102440,8.0,0.0,170,21.3,12.8
25545.6,C2,0.586536,16.8,102640,1.9,0.0,93,21.4,12.2
24548.2,C2,0.63781,16.8,102250,5.1,0.0,135,22.1,12.2
29125,C2,0.643288,17.1,101710,4.7,0.0,129,23.8,12.1
29452.9,C2,0.633679,18.5,101460,3.7,0.0,115,20.7,13.2
29900.6,C2,0.622171,20.4,101120,3.7,0.0,112,19.3,16.3
26507.1,C2,0.567034,18.0,101620,0.0,0.2,45,18.6,16.6
24608.4,C2,0.624835,15.5,102410,6.5,0.2,140,19.3,12.3
28864,C2,0.591813,13.4,102590,10.3,0.0,175,19.1,7.4
29633.6,C2,0.560748,13.5,102050,5.5,1.4,127,19.0,7.8
29304.1,C2,0.629298,15.6,101470,5.6,0.2,127,19.8,12.1
29534.9,C2,0.561769,13.5,102030,4.5,0.0,114,22.2,7.1
28943.9,C2,0.599777,18.1,102350,1.9,0.0,80,21.3,13.9
26170,C2,0.594257,16.9,102610,1.9,0.0,79,24.7,12.5
25414.5,C2,0.639333,19.7,102080,6.2,0.0,127,19.2,14.7
29890,C2,0.561418,16.2,102010,0.1,0.8,45,22.7,13.2
29606,C2,0.630513,18.4,102270,4.3,0.4,105,21.6,14.1
29844,C2,0.61587,18.1,102520,3.2,0.0,92,22.2,14.6
29888.6,C2,0.619318,18.5,102810,4.2,0.0,101,22.3,14.8
28370.7,C2,0.612158,17.2,102210,5.3,0.0,111,18.1,12.1
25979.9,C1,0.574008,15.8,101460,2.7,9.6,82,16.1,13.5
30202.9,C1,0.608669,10.4,100270,0.0,8.8,36,15.5,7.6
30706.1,C2,0.519521,11.6,99800,8.1,1.2,129,18.3,7.7
31019.2,C1,0.532736,12.6,99640,2.7,0.4,78,18.1,6.9
30273.8,C1,0.527551,14.7,99900,4.9,3.0,99,18.6,11.3
30046.2,C1,0.507207,13.9,100960,5.5,3.4,103,17.2,9.2
27510.1,C2,0.530771,13.6,101120,5.5,0.2,102,14.9,10.0
30826.4,C1,0.613948,12.1,99820,0.0,4.8,32,13.9,9.7
31849.9,C1,0.53515,13.1,100450,0.0,1.0,31,15.5,12.2
32110.9,C1,0.609342,13.9,100420,0.0,8.6,31,18.1,12.2
31532.3,C2,0.52245,14.9,100220,4.7,1.8,88,19.5,11.6
30305.7,C2,0.582755,16.2,100920,3.2,0.4,74,19.8,12.9
26217.4,C2,0.533666,17.9,101070,0.3,1.8,38,20.7,16.0
24785.8,C2,0.617755,18.2,101320,5.5,0.0,91,17.6,15.7
30106,C2,0.520524,15.1,101560,3.7,2.4,75,14.4,12.5
29881.5,C2,0.537267,13.5,100920,5.0,1.0,85,14.5,12.6
31835.8,C3,0.597675,10.3,102450,3.9,0.0,74,16.3,6.0
31662.4,C3,0.55162,12.9,101960,1.5,1.8,51,17.2,9.4
31245.2,C2,0.498911,15.5,101470,0.0,0.2,26,16.1,13.8
27101.7,C3,0.598652,11.6,101860,2.6,0.0,60,16.0,7.1
25871.8,C3,0.525463,13.8,102130,0.0,0.0,25,18.8,11.6
30017.1,C2,0.615315,16.0,101970,8.2,0.2,99,18.6,13.2
30312.1,C2,0.565935,14.2,101350,8.3,0.6,98,16.0,9.8
31737.9,C1,0.501866,13.9,101610,0.0,2.0,24,18.3,11.7
31235.6,C2,0.544396,15.4,101820,0.2,0.2,29,22.9,12.5
25937.1,C2,0.546226,15.9,101460,4.6,2.4,69,15.8,13.7
31578.6,C1,0.613201,9.9,99210,0.4,5.2,30,13.4,9.6
33386.4,C3,0.556207,7.7,100450,1.1,0.8,38,13.5,4.3
32134.1,C1,0.497369,8.5,99400,2.0,0.0,44,14.5,3.8
29369.8,C1,0.599271,10.9,100070,0.1,4.4,23,13.2,7.2
29306.5,C3,0.546606,10.0,100330,4.7,0.0,62,13.3,6.8
33406.6,C3,0.550475,9.8,100330,3.5,0.0,53,13.5,6.2
32994.1,C1,0.594385,11.4,99640,0.8,3.0,31,13.6,9.2
32836.2,C1,0.569211,12.2,99720,3.2,1.8,50,13.3,10.7
32974.9,C1,0.595845,10.7,100340,0.0,11.4,19,14.8,8.1
32630.4,C1,0.551589,12.9,99940,2.7,1.2,45,13.2,11.0
30412.8,C1,0.523557,9.8,99930,0.5,1.4,26,11.4,6.4
29774.4,C1,0.605182,9.4,99950,0.0,8.0,18,9.9,7.3
33824,C1,0.484614,8.7,100050,0.0,0.2,17,13.2,7.5
34061.4,C3,0.593299,10.1,101020,3.4,0.2,47,11.6,7.0
34590.6,C3,0.632859,9.4,101890,1.3,0.0,32,11.1,7.2
34981.5,C3,0.636391,8.8,102430,3.7,0.2,48,13.1,6.4
34355.3,C3,0.597802,8.7,101810,0.0,1.8,16,14.7,4.2
36524.5,C1,0.5748,7.2,101120,0.0,8.4,15,11.0,4.8
35755.4,C3,0.535861,9.7,100320,1.7,0.0,32,12.5,8.3
34180.1,C1,0.486733,10.5,100310,0.5,0.4,22,13.5,8.4
30751.1,C3,0.56616,11.4,101010,1.5,0.2,30,12.2,9.2
29939.5,C3,0.626631,8.3,101400,3.9,0.0,43,7.6,4.4
35381.8,C3,0.597562,7.5,101400,0.0,1.0,14,8.1,7.3
35162.4,C3,0.629873,7.2,101820,0.0,0.0,13,8.4,6.2
36316.2,C3,0.63189,6.2,102320,1.5,0.4,27,4.1,4.0
37559.7,C3,0.536693,4.1,101640,0.0,4.4,13,7.2,4.1
36170.6,C3,0.64104,5.1,101990,0.5,0.0,19,9.3,2.9
30930.4,C3,0.633586,5.6,101930,1.0,0.4,23,7.3,0.4
36246.8,C3,0.636704,4.5,102050,5.0,0.0,44,12.1,1.6
37306.9,C3,0.624421,5.8,102480,0.3,1.4,17,8.9,-0.5
35337.9,C3,0.627616,5.0,101510,5.3,0.0,44,10.5,1.1
36095.6,C3,0.522394,7.8,99740,0.0,0.0,12,6.9,6.6
33500.6,C3,0.612641,3.6,101120,5.2,0.2,43,10.1,0.3
31581.4,C3,0.611991,4.7,101190,2.2,0.8,29,8.2,-0.8
36115.7,C3,0.62481,5.8,101200,2.9,0.2,32,11.2,3.4
34962.8,C3,0.582632,7.3,100630,0.2,0.2,15,13.8,1.5
33792.3,C3,0.530776,12.4,101020,0.0,0.8,12,10.0,11.0
33051,C3,0.601131,9.9,101540,4.3,0.0,39,9.7,9.7
30724.2,C3,0.64367,7.0,102680,3.7,0.0,36,13.6,4.2
29622.1,C3,0.6389,8.7,102680,0.3,0.0,16,13.5,3.8
32004.6,C3,0.613733,10.7,101860,0.0,0.0,12,13.0,7.9
31524.1,C3,0.586927,11.8,101680,0.5,0.2,18,9.6,10.5
29477.2,C3,0.611637,9.6,101760,1.8,0.0,27,8.7,9.6
29970,C3,0.601655,3.0,100730,2.0,0.0,28,6.2,1.2
27658.8,C3,0.631424,7.1,102760,0.0,1.0,13,9.2,1.3
31375.9,C3,0.608479,4.9,102400,0.0,2.4,13,7.1,3.5
35883.1,C3,0.632179,4.9,102910,0.0,0.2,13,10.4,-0.3
35576.6,C3,0.621742,8.7,102130,0.6,1.2,20,11.2,6.9
35931.8,C3,0.53726,6.0,102370,0.0,5.4,13,11.7,0.7
35213.9,C1,0.54613,8.4,102100,2.1,7.8,31,15.3,5.0
33762,C3,0.624705,10.9,101810,2.7,0.0,35,13.9,6.5
30111.7,C3,0.561589,12.5,101490,1.1,0.8,25,9.9,11.0
30259.3,C3,0.641923,6.3,102220,3.9,0.6,42,12.2,2.7
35507.4,C1,0.501839,8.6,100250,4.0,1.8,43,11.0,7.2
36118.7,C1,0.568017,6.6,100420,4.9,8.2,48,9.5,2.2
35060.1,C1,0.490237,6.2,99080,2.5,0.2,36,7.6,2.8
36146,C3,0.583812,6.0,100440,2.8,0.2,38,7.3,4.3
33159.2,C3,0.613872,2.6,101210,2.7,0.2,38,5.0,0.8
38603,C3,0.62971,2.2,102020,0.5,0.0,24,8.5,0.0
35670.6,C3,0.64044,5.9,102430,0.0,0.2,17,9.8,1.9
36758.4,C3,0.647187,6.1,102650,3.6,0.0,49,10.7,2.3
35498.6,C3,0.567879,7.7,100640,0.0,1.0,18,7.4,4.7
32273.3,C3,0.561017,3.2,99980,0.0,0.0,19,2.6,0.8
38512.5,C3,0.59543,1.8,100820,0.5,0.0,28,4.5,-0.8
37926,C3,0.61872,1.3,101990,1.5,0.2,39,5.1,-1.9
38496.4,C3,0.63036,3.2,102590,0.0,0.0,21,5.4,1.3
36503.3,C3,0.628723,5.0,103460,4.5,0.0,66,6.9,0.1
37808.8,C3,0.629907,5.4,103250,0.0,0.0,23,5.4,3.9
38018.4,C3,0.638947,4.9,102490,0.0,0.0,23,7.6,4.3
37750.2,C3,0.639158,5.7,102010,0.0,0.2,24,9.2,3.8
35976.8,C1,0.560689,5.3,100360,0.0,7.0,24,8.7,1.3
32406.3,C3,0.564428,6.3,100220,0.3,0.2,31,9.5,3.9
31152.2,C3,0.62823,7.3,101350,2.1,0.2,52,8.6,5.0
35725.4,C3,0.516471,4.2,101620,0.0,5.6,25,9.2,-0.2
35468.8,C1,0.499463,6.4,102140,0.8,6.4,41,7.2,4.0
35325.6,C3,0.554989,5.8,100610,0.5,1.8,38,7.8,4.4
31521.1,C3,0.576386,4.6,100200,3.2,0.2,68,10.1,1.3
34615.6,C1,0.497438,5.2,99200,4.1,1.2,78,9.7,1.6
34965.9,C3,0.538947,6.5,100450,4.9,2.0,86,12.3,3.3
35665.8,C3,0.629196,8.5,101510,2.3,0.6,63,11.4,4.6
34591.6,C1,0.536854,9.3,101280,0.0,4.6,30,9.9,7.1
34105.2,C3,0.607369,4.8,101940,8.5,0.0,118,11.1,-0.4
30313.7,C3,0.561714,7.3,100830,0.0,1.8,31,11.7,3.5
28589.6,C1,0.545894,9.2,99970,5.3,3.2,105,9.0,6.7
33926.2,C3,0.587718,5.8,100810,7.7,0.0,128,9.9,2.5
34480.9,C3,0.62608,6.3,101620,5.7,0.0,111,10.9,2.7
34467.4,C3,0.605751,6.2,102960,6.7,0.0,122,12.6,1.5
32360.3,C3,0.541339,8.7,103400,7.8,0.0,135,16.0,4.2
27953.6,C3,0.508357,11.0,102520,9.2,0.0,150,12.8,5.9
28708.6,C3,0.633924,9.7,102310,3.1,0.2,90,10.6,6.5
34037.4,C3,0.643713,5.8,102520,1.5,0.0,70,12.5,1.0
33709.9,C3,0.595957,8.4,102880,5.6,0.0,122,14.6,2.8
32941.6,C3,0.572931,9.8,102530,7.0,0.0,138,11.6,4.9
33400.3,C3,0.631945,9.7,102310,1.1,0.0,68,8.7,7.8
30689.4,C3,0.636712,5.8,103030,3.7,0.0,105,7.3,2.8
30289.7,C3,0.619147,6.1,102790,0.0,2.0,43,8.3,4.9
35332.1,C3,0.636413,6.3,102340,0.0,0.8,44,12.7,4.3
34940,C3,0.646906,8.4,102500,2.3,0.0,90,11.4,4.0
34754,C3,0.635131,6.6,103300,0.0,0.0,46,12.1,5.2
33083.8,C3,0.61868,8.4,102740,4.9,0.0,127,8.1,4.7
29286.1,C3,0.645626,6.4,102580,0.5,0.0,63,9.7,4.7
28807,C3,0.572755,6.9,102610,7.7,0.0,162,12.2,4.0
33272.5,C3,0.583797,6.6,101610,3.9,2.8,119,10.7,0.9
33510.1,C3,0.60563,7.7,101000,2.6,0.4,102,10.3,4.6
32487,C1,0.493141,8.3,100610,3.0,2.8,110,13.1,3.5
32273.4,C3,0.559307,7.3,101960,8.3,0.0,177,14.3,1.4
28093,C3,0.57255,10.5,101180,0.1,1.0,57,13.9,6.7
27497.3,C1,0.600134,11.5,100000,0.0,3.8,52,12.5,9.0
31193.5,C3,0.539735,8.9,100690,3.7,1.6,125,13.4,5.2
30678.7,C2,0.528906,10.9,100810,8.3,0.0,184,12.3,8.4
31596.4,C3,0.611581,8.2,102260,4.6,1.6,140,11.9,4.0
31878.9,C3,0.610546,8.9,102050,0.9,1.8,81,12.5,5.8
29268.2,C3,0.555037,9.7,101660,0.0,2.8,55,10.0,6.8
27739.8,C3,0.626162,9.1,102220,0.1,0.2,61,13.1,8.1
26089.9,C3,0.599585,9.4,102730,1.5,0.0,96,17.4,5.7
29385,C2,0.533912,12.3,103260,6.3,0.0,172,18.0,6.1
29182.7,C2,0.580477,11.6,102670,9.7,0.0,215,21.3,5.2
28225.8,C2,0.566869,13.8,101760,8.8,0.4,206,14.1,6.2
24341.5,C2,0.598838,11.6,101860,7.8,0.2,195,18.3,9.0
24848.8,C2,0.549126,11.4,102600,9.2,0.0,214,17.1,4.4
29914.9,C2,0.534241,12.6,103060,2.7,0.2,125,22.2,8.0
29524,C2,0.580739,13.2,101550,6.4,0.0,184,15.6,8.7
28800.8,C2,0.567476,12.0,102030,7.2,0.0,196,15.1,8.4
25617.5,C3,0.570255,8.5,102510,3.0,0.0,136,18.8,4.8
28805.4,C2,0.548247,10.9,103010,8.3,0.0,217,17.7,5.3
29068.9,C2,0.584168,11.9,102000,8.6,0.0,222,18.3,6.1
28567.8,C2,0.571571,12.5,101150,6.3,2.4,192,18.6,6.7
25285,C1,0.584588,14.9,100580,2.3,4.4,129,11.2,11.1
25297.4,C3,0.572306,9.2,100790,0.0,0.0,68,13.4,7.2
28968.6,C3,0.521882,8.5,101160,7.5,0.0,212,14.1,3.6
28436.2,C2,0.522671,8.6,101680,11.0,0.4,259,14.1,3.1
29030.2,C3,0.51126,10.5,101320,4.4,1.8,168,15.9,6.8
29333.2,C2,0.5282,10.0,101140,9.8,0.0,246,13.6,4.1
29138,C3,0.531985,9.8,101060,4.4,0.0,171,15.7,5.9
26354.7,C1,0.540392,11.0,100910,0.7,3.2,98,20.3,6.2
24380.9,C2,0.541104,14.7,99810,3.3,0.0,154,18.9,9.1
24469,C1,0.526245,15.0,100160,6.9,7.0,212,16.4,11.1
27900.9,C1,0.533047,14.3,99510,4.7,3.6,179,14.8,12.2
28794.2,C1,0.500379,11.5,100430,5.4,3.4,191,17.6,8.1
29323,C2,0.585456,13.1,101560,5.5,0.0,193,16.7,8.5
29547.1,C3,0.545896,12.3,101310,0.1,0.2,81,19.3,7.9
24963.1,C2,0.642918,15.3,101600,5.7,0.0,198,19.4,11.3
24224.2,C2,0.629049,14.0,102300,7.5,0.0,226,21.6,8.6
27056,C2,0.640305,16.4,101790,5.6,0.2,198,18.2,11.1
27278,C2,0.637295,14.3,101930,9.3,0.0,252,20.1,10.3
29870.4,C1,0.577096,10.2,101270,0.0,13.8,77,15.6,9.1
28084.9,C2,0.580615,11.7,102110,5.7,0.0,203,18.8,7.7
23336,C2,0.626114,14.9,102410,10.0,0.0,265,17.7,11.0
23416.2,C2,0.574464,12.1,102460,8.8,0.2,250,15.8,6.4
28037.2,C2,0.553137,12.4,100680,5.0,1.2,193,14.7,9.0
28363.2,C2,0.550597,11.0,100530,8.0,2.6,240,16.0,7.2
28601,C2,0.560555,10.0,101710,7.9,0.0,239,20.4,4.0
28003.5,C2,0.541763,13.5,102530,3.5,0.0,169,17.7,7.4
24236.1,C2,0.63372,15.3,102440,4.6,0.0,189,20.0,12.9
23199.5,C2,0.628545,16.0,102000,5.1,0.2,198,16.7,12.0
24064,C2,0.562359,12.8,101980,2.7,0.0,156,19.7,8.9
26737.9,C2,0.631286,14.5,102370,8.5,0.0,251,20.3,9.3
26787.8,C2,0.608639,13.8,102250,9.7,0.0,269,18.1,7.3
26088.1,C2,0.618841,14.8,101450,8.7,0.0,255,14.6,11.5
27154.7,C2,0.543391,11.9,100900,4.1,2.6,183,18.6,9.2
23728.1,C2,0.578596,12.6,101350,8.4,2.8,252,16.3,6.6
23375,C2,0.536306,13.5,100780,1.7,0.4,136,16.5,10.6
27163.7,C2,0.575913,12.1,101240,4.1,0.6,186,20.1,7.6
27441.9,C2,0.573061,15.4,100510,1.6,0.0,135,20.4,10.7
27358.9,C2,0.64844,15.8,102120,9.1,0.0,264,23.6,11.1
26937.2,C2,0.658298,19.6,101580,5.3,0.0,208,20.5,14.7
26705.4,C2,0.576229,14.0,103320,6.4,0.0,226,15.7,9.1
27365.2,C2,0.497805,11.4,103290,2.5,0.0,157,19.2,7.1
27012.6,C2,0.628446,14.3,102830,7.2,0.0,239,24.7,9.4
27522.4,C2,0.598884,19.2,100910,1.2,0.4,127,20.0,12.9
