daily_demand,date_format,Predicted_daily_demand,Fold,Month,mean_temp,pressure,cloud_cover,Year,sunshine,precipitation
continuous,time,continuous,1 2 3,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,meta,meta,,,,,,,
30637.5,16-12-2020 00:00,27990.5,3,12,8.6,100710,7,2020,3.1,3.2
31749.4,23-09-2009 00:00,31973.9,3,9,16.7,102570,8,2009,0,0
38276.5,21-02-2011 00:00,36097.4,3,2,5.3,101330,8,2011,0,0.8
27557.9,22-08-2014 00:00,26914.2,3,8,16.5,101120,5,2014,5.6,0.6
37130.1,03-10-2009 00:00,35014.1,3,3,9.4,101010,5,2009,1.6,0.2
31909.9,20-04-2009 00:00,31595.1,3,4,11.8,102720,2,2009,10.1,0
20915.4,09-11-2016 00:00,26042.3,3,9,15.4,101680,0,2016,11.9,0
24821.9,13-09-2017 00:00,25923.1,3,9,15.6,99900,4,2017,8.1,0
23243.8,31-07-2019 00:00,22317.8,3,7,20.6,101230,7,2019,4.2,0
33365.7,03-10-2015 00:00,31076.1,3,3,7.9,102990,0,2015,9.1,0
40456.7,02-03-2010 00:00,36708.4,3,2,6.2,100820,8,2010,0,2
24846.7,17-05-2014 00:00,25711.2,3,5,17.6,102330,2,2014,9.5,0
34280.8,23-03-2011 00:00,32079.2,3,3,10.8,103990,0,2011,11,0
34794.2,31-03-2009 00:00,34450.3,3,3,11.1,102340,7,2009,0.3,0
30403.1,22-06-2011 00:00,28745,3,6,15.4,100910,6,2011,3.5,4
34541.7,27-02-2014 00:00,32593.5,3,2,8.9,100700,4,2014,4.9,4.8
29273.1,13-03-2019 00:00,28698.2,3,3,8,100800,7,2019,2.6,4.2
32560.7,10-08-2012 00:00,32215.7,3,10,9.9,101300,8,2012,0,2.8
24149.7,04-03-2020 00:00,26162.3,3,4,10.5,101730,6,2020,2.8,0
26295.6,09-08-2012 00:00,27664.4,3,9,18.4,102040,0,2012,11.8,0
28842.9,24-08-2010 00:00,28996.1,3,8,16.3,100920,2,2010,10.3,0.4
29828.6,09-01-2009 00:00,29515.8,3,9,18.5,100690,3,2009,7.3,1.6
28561.9,29-03-2014 00:00,29193.3,3,3,13.2,101410,3,2014,10.4,0
20039.9,06-02-2019 00:00,21877.9,3,6,21.1,101010,6,2019,7.1,0
30967.7,21-07-2009 00:00,30899.1,3,7,18.2,100690,8,2009,0.1,0.6
37881,20-12-2011 00:00,34344.6,3,12,5.7,101540,5,2011,3.1,1.8
28910.3,22-03-2019 00:00,28748,3,3,9.9,102880,8,2019,0,0
29186,07-11-2013 00:00,25146.1,3,7,17.6,102550,3,2013,12.5,0
31067.1,30-01-2020 00:00,29496.8,3,1,10,100510,8,2020,5.8,0.2
37457.6,19-02-2009 00:00,36537.7,3,2,8,102760,8,2009,0,0.2
29074,12-11-2016 00:00,31177.6,3,12,6.9,102470,2,2016,4.7,0.2
33151.1,29-10-2009 00:00,33181.7,3,10,13.8,102210,6,2009,1.4,0.2
34612.6,27-03-2014 00:00,31513.5,3,3,7,101290,4,2014,4.4,0
26494.5,28-09-2020 00:00,25238.8,3,9,13.2,101360,3,2020,1.6,2
29985.6,29-12-2012 00:00,32514.1,3,12,10.1,100390,7,2012,0,1.6
24474.1,23-06-2017 00:00,23340.5,3,6,19,101600,5,2017,7.1,0
34041.8,30-11-2015 00:00,30511.7,3,11,10.8,101560,8,2015,0,1.6
32266.9,28-02-2009 00:00,36190.3,3,2,8.8,101470,7,2009,0,0
30943,12-08-2013 00:00,32651.8,3,12,8,102550,2,2013,3.2,0.2
25128.6,20-07-2017 00:00,23959.7,3,7,19.5,100790,6,2017,3,0
34227.9,11-01-2010 00:00,33076.9,3,11,10.9,101360,5,2010,2.4,0.4
23838.5,26-03-2017 00:00,28349.4,3,3,10.8,102420,2,2017,8,0
31248.7,03-08-2009 00:00,34820.7,3,3,8.6,100340,5,2009,6.5,3
30210.3,11-01-2017 00:00,28846.4,3,11,11.7,101930,5,2017,1.5,0.2
26157.9,20-06-2016 00:00,24446.4,3,6,18.9,101370,6,2016,4.2,3.6
24236.1,23-05-2015 00:00,26407.5,3,5,15.3,102440,6,2015,4.6,0
34467.4,03-04-2015 00:00,31924.3,3,3,6.2,102960,1,2015,6.7,0
17233.7,07-05-2020 00:00,21834.7,3,7,20,101050,3,2020,1.5,0
33024.9,13-03-2010 00:00,34995.5,3,3,6.5,102980,7,2010,1.6,0
34280.5,11-09-2012 00:00,32474,3,11,9.7,101000,7,2012,0.4,4.2
29850,08-11-2011 00:00,28164,3,8,18.9,101110,6,2011,2.8,1
30309.4,04-12-2016 00:00,27613.1,3,4,12.2,100670,5,2016,7.6,0
34381.5,20-10-2009 00:00,34224,3,10,10.3,99790,7,2009,0.1,3
33242.5,25-03-2011 00:00,32135.5,3,3,11.3,102090,0,2011,10.5,0
24143.9,14-05-2018 00:00,23757,3,5,14.8,102010,1,2018,11.1,0
28352.8,31-12-2016 00:00,31709.6,3,12,4.6,103090,8,2016,0,0.4
28775.1,11-11-2017 00:00,29813.5,3,11,8.5,101200,8,2017,0.5,3
26722,07-06-2015 00:00,24233.5,3,7,18.1,101840,1,2015,9,0
29277.6,17-08-2012 00:00,25570.1,3,8,23.2,101360,4,2012,6.7,0
32994.1,11-11-2014 00:00,30635.6,3,11,11.4,99640,6,2014,0.8,3
30121.6,02-10-2020 00:00,29869.3,3,2,7.5,99620,7,2020,0.1,3
35878.9,23-03-2010 00:00,34239.1,3,3,6.8,101610,4,2010,2.5,1.2
34160.9,04-12-2013 00:00,31275.1,3,4,9.7,99790,6,2013,1.3,3.4
28731.2,08-10-2012 00:00,25892.8,3,8,20.9,102590,2,2012,10.5,0
23986.7,16-08-2019 00:00,25104.6,3,8,15.9,101120,6,2019,0,5.6
35727.3,21-11-2011 00:00,33772.4,3,11,8,101500,7,2011,0.2,0.4
23093.6,08-06-2019 00:00,22122.9,3,8,20.1,100780,5,2019,5.9,0
26487.8,21-07-2015 00:00,24035.1,3,7,19.9,101240,2,2015,10.5,0
28657.1,10-09-2017 00:00,27801.1,3,10,13.8,101890,7,2017,0.9,0
32958.2,14-11-2017 00:00,30241.2,3,11,7.7,102400,8,2017,0,0.4
22628.2,07-02-2020 00:00,21571.8,3,7,17.3,101060,5,2020,3.5,2
25325.5,23-08-2009 00:00,27854.5,3,8,21.7,101520,2,2009,11.7,0
37449.9,03-12-2010 00:00,35722.4,3,3,5.2,102220,7,2010,1,2.4
30207,06-01-2009 00:00,27622.2,3,6,18.9,102550,1,2009,11.7,0
25956.6,09-02-2012 00:00,29744.1,3,9,15.7,102470,5,2012,0,0
32060.4,30-10-2009 00:00,33023.4,3,10,13.3,102210,4,2009,0.8,2.4
24707.6,18-09-2018 00:00,24333.8,3,9,20,100890,6,2018,4.1,0.2
31730.8,01-07-2019 00:00,30868.6,3,1,8.6,103230,8,2019,0,0
30917.6,23-02-2017 00:00,30618,3,2,10,99840,7,2017,3.3,0
28271.7,15-10-2011 00:00,32037.7,3,10,11.7,102530,0,2011,9.9,0.2
32018.8,04-06-2010 00:00,32360.4,3,4,10.9,101550,3,2010,8.2,0
27739.8,04-04-2015 00:00,30938.6,3,4,9.1,102220,7,2015,0.1,0.2
38712.4,21-02-2013 00:00,36078.3,3,2,1.4,102400,8,2013,0,0
24671.1,10-08-2017 00:00,27377.4,3,10,14.1,102000,6,2017,2.9,0
22086.5,21-06-2015 00:00,25635.6,3,6,17.6,101610,5,2015,3.6,5.8
25452.3,09-09-2016 00:00,25825.1,3,9,19.8,101480,6,2016,3.5,0.4
29011.6,26-03-2019 00:00,28043.1,3,3,8.1,103420,2,2019,8.1,0
29381,14-04-2014 00:00,28920.4,3,4,10.9,102480,1,2014,11,0
32149.1,05-10-2012 00:00,30645.6,3,5,14.6,100930,8,2012,0,4.4
28554.8,09-08-2014 00:00,27057.1,3,9,16.3,101930,0,2014,11.6,0
39683.4,02-06-2012 00:00,36560.4,3,2,2.6,103310,8,2012,0,0.2
29730.6,24-06-2011 00:00,28017.3,3,6,14.3,102240,4,2011,6.6,5.2
27187.6,13-04-2009 00:00,32244.9,3,4,11.476,101100,5,2009,5.1,0
35489.6,11-12-2012 00:00,33042.7,3,11,8,102090,8,2012,0,1.4
31840.4,27-02-2011 00:00,35438,3,2,6.3,102080,3,2011,3.4,3.2
28589.6,03-01-2015 00:00,31337.8,3,3,9.2,99970,3,2015,5.3,3.2
26062.2,16-03-2019 00:00,28596.5,3,3,11.4,100250,8,2019,0,4.4
26278.6,10-03-2015 00:00,28830.7,3,10,12.5,101550,4,2015,2.9,0
36119.8,19-11-2013 00:00,33847.7,3,11,4.4,101400,1,2013,7.1,0.2
25457.9,25-07-2010 00:00,28507.6,3,7,21.1,101730,8,2010,2.2,0
37345.8,20-12-2012 00:00,33230.1,3,12,7.6,100220,7,2012,0,3.6
27953.6,03-07-2015 00:00,30576.6,3,3,11,102520,0,2015,9.2,0
39937.2,21-01-2010 00:00,37187.6,3,1,5.1,101920,7,2010,2.2,1
31562.1,06-10-2009 00:00,31556.4,3,6,14.4,101010,7,2009,0.5,5
33834,12-04-2017 00:00,30429.7,3,12,7,103330,7,2017,0,0
26970.6,10-04-2009 00:00,32614.6,3,10,12.8,101220,7,2009,3.6,0
18546.7,22-08-2020 00:00,20898.7,3,8,20.4,101120,3,2020,5.4,0.2
21125.9,23-06-2018 00:00,22267.8,3,6,17.9,102810,3,2018,10.4,0
27080,01-01-2017 00:00,32400.6,3,1,7.5,101860,8,2017,0,6.4
26674.2,29-05-2010 00:00,31659,3,5,13.5,101050,8,2010,0.1,2.2
28260.9,25-02-2017 00:00,31416.6,3,2,7.8,101370,8,2017,0,1.4
29924.2,27-11-2011 00:00,32970.9,3,11,11.8,102130,3,2011,5.9,0
32318.8,30-11-2013 00:00,32771.3,3,11,7.2,102760,4,2013,1.6,0
30083.9,30-09-2013 00:00,29227,3,9,16.4,100680,5,2013,2.4,0
36576.6,01-09-2013 00:00,34816.3,3,1,8.6,102130,4,2013,3.3,0
23190.8,15-08-2015 00:00,25787.5,3,8,17.5,101240,7,2015,5.3,0
30992.8,28-10-2013 00:00,30735.4,3,10,13.3,99250,6,2013,3.9,2.5
31363.8,10-02-2013 00:00,28792.1,3,10,18,101050,7,2013,2.1,0
31198.8,26-11-2011 00:00,33134.9,3,11,10.2,102580,4,2011,0.7,0
25105.5,14-06-2017 00:00,27607.6,3,6,20.4,101670,1,2017,13.2,0
26975,14-09-2013 00:00,30818.7,3,9,11.7,101610,6,2013,0,0.2
30495.2,09-07-2011 00:00,30300.1,3,9,14.5,101110,6,2011,1.3,0.4
18851.4,14-06-2020 00:00,20287.4,3,6,18,101360,6,2020,8.4,0
21587.4,06-05-2016 00:00,23848,3,6,18,102060,3,2016,9.1,0
33177.5,12-09-2015 00:00,31556.3,3,12,8.1,103260,2,2015,5.5,0
37494.5,18-02-2011 00:00,35416.4,3,2,6.7,101260,7,2011,0.6,8
32132.4,25-01-2016 00:00,31411.5,3,1,11.6,102050,3,2016,2.4,0
29017.4,06-06-2013 00:00,26091.6,3,6,15.7,102160,2,2013,13.3,0.4
31556,10-01-2009 00:00,31463.1,3,10,15.3,101870,3,2009,8.6,0
32725.6,05-04-2010 00:00,32122.4,3,5,7.4,102690,3,2010,5.1,0
33934.3,17-01-2010 00:00,37479.2,3,1,5.7,101640,1,2010,6.2,0.2
25071.8,26-07-2009 00:00,30471.8,3,7,17.8,101740,5,2009,0.5,4.6
39906.9,02-02-2010 00:00,37168.5,3,2,4.6,100690,7,2010,0,1.2
22218,27-07-2019 00:00,24649.6,3,7,18.2,100710,8,2019,0,0.4
26086,09-01-2012 00:00,28899.8,3,9,17.9,102600,6,2012,2,0
25604,07-10-2011 00:00,27787.9,3,7,17.8,101760,6,2011,4.3,0
36261.8,02-07-2011 00:00,34706,3,2,10.5,101510,7,2011,0.2,0.2
28968.6,27-04-2015 00:00,28832.2,3,4,8.5,101160,1,2015,7.5,0
27704.6,11-10-2019 00:00,29446.2,3,11,6.3,101060,5,2019,6.3,2.4
30653.5,02-07-2020 00:00,30416.3,3,2,5,102090,4,2020,5.6,1.2
29689.5,28-03-2017 00:00,28553.1,3,3,11.3,102010,6,2017,6,0
28333.8,14-10-2012 00:00,32658.2,3,10,7.4,100270,1,2012,7.7,0
36687.4,03-06-2012 00:00,34308.5,3,3,5.4,102540,4,2012,1.1,0.2
29728.8,08-10-2010 00:00,30547.9,3,8,16.7,101040,7,2010,0,3.8
26530.3,04-06-2014 00:00,30456.2,3,4,13.6,101290,8,2014,0.1,1.2
30755,07-04-2012 00:00,27674,3,7,19,100940,7,2012,1.7,0
28098.6,28-09-2015 00:00,28204.4,3,9,13.7,103640,1,2015,10,0
24335.3,31-08-2018 00:00,24315.9,3,8,16.9,102340,4,2018,6.2,0
34788.2,03-10-2016 00:00,31583.9,3,3,7.4,101920,7,2016,0.1,0.2
30271.7,16-06-2011 00:00,29632.8,3,6,14.8,101100,7,2011,1.6,7.4
29215.2,06-08-2012 00:00,29413.2,3,6,14.3,99850,7,2012,1,0.2
28207.4,06-10-2014 00:00,24427.7,3,6,18,101790,1,2014,14,0
39261.5,26-03-2013 00:00,35124.4,3,3,1.5,101360,8,2013,0,0
31375.9,01-03-2015 00:00,34155.1,3,1,4.9,102400,6,2015,0,2.4
19556.2,07-04-2020 00:00,20522.8,3,7,18,101120,8,2020,5,0
29053.4,11-03-2020 00:00,27180.3,3,11,8.8,101790,4,2020,3.7,2
27463.8,26-06-2015 00:00,24663.1,3,6,20.6,101700,3,2015,4.8,0
36560.5,11-09-2010 00:00,34644.8,3,11,7,97650,6,2010,0,0.4
34205.4,01-12-2013 00:00,36385.3,3,1,2.6,101290,7,2013,0,0.2
30977.5,25-11-2012 00:00,33194.4,3,11,8.5,100170,6,2012,3.5,4.6
28242.4,15-03-2019 00:00,28207.2,3,3,11.9,100720,8,2019,1.2,0
30392.2,10-03-2011 00:00,29156.6,3,10,20.9,101910,3,2011,8.6,0
28991.9,29-06-2012 00:00,27898.4,3,6,17.6,100480,5,2012,2.7,0
29129.6,09-05-2014 00:00,27318.5,3,9,18.4,101610,5,2014,1.3,0
31587.2,02-01-2016 00:00,32006,3,2,10.2,101500,7,2016,0.1,0
28491.3,18-02-2017 00:00,30880.1,3,2,9.2,102530,5,2017,3,0
22282.2,15-07-2017 00:00,25688.9,3,7,18.8,102190,8,2017,0,0.4
23175.4,24-08-2018 00:00,24374.4,3,8,15.8,101350,4,2018,6.3,5.4
38459.9,03-02-2011 00:00,35321.3,3,3,4.9,103640,5,2011,3.9,0
23245.1,06-12-2016 00:00,26003.6,3,6,17.7,100690,7,2016,1.1,5
37337.7,19-03-2013 00:00,33616.3,3,3,5.7,99760,6,2013,1.5,0.2
33930.5,20-02-2014 00:00,32624.8,3,2,10.2,100150,6,2014,1.4,1.6
36084.4,13-02-2010 00:00,37473,3,2,2.6,102240,7,2010,0.5,0
23253.3,29-05-2017 00:00,26689,3,5,17.2,101240,8,2017,0,0.2
32694.8,03-09-2013 00:00,34240.9,3,3,6.5,100270,8,2013,0,0.2
24064,25-05-2015 00:00,27644.9,3,5,12.8,101980,6,2015,2.7,0
25931.4,18-07-2009 00:00,28734.8,3,7,17.5,101020,4,2009,7,0.2
27391.9,01-05-2020 00:00,30111.8,3,1,7.8,103380,7,2020,1.4,0
31625,12-07-2017 00:00,29554.7,3,12,10.8,101050,5,2017,0.9,2.8
29749.3,05-09-2013 00:00,28722.3,3,5,10.9,100830,4,2013,6.9,0.8
32237.4,21-03-2016 00:00,30612,3,3,9,102320,7,2016,0.8,0
33717.3,29-01-2012 00:00,36698.1,3,1,3.1,103090,8,2012,0,0
23942,28-10-2017 00:00,29085.2,3,10,10.8,102630,2,2017,3,0
26545.9,06-11-2011 00:00,28953.9,3,6,13.1,101630,5,2011,7.4,0.2
25073.8,29-05-2011 00:00,28994.4,3,5,16.4,101210,7,2011,3.3,0
22283.9,24-07-2016 00:00,24164.3,3,7,20.2,101890,6,2016,4.9,0.2
25682.3,31-12-2017 00:00,29526.7,3,12,10.3,99490,7,2017,0,2.2
31945.6,16-11-2013 00:00,33569.6,3,11,5.2,103200,3,2013,5.4,0
31332.4,11-10-2012 00:00,32741,3,11,9.3,99780,6,2012,0,0.2
40683.7,31-01-2011 00:00,37248.9,3,1,2,102570,4,2011,3.9,0
38116.4,22-02-2011 00:00,35505.2,3,2,6.3,101640,8,2011,0,2.2
23848.1,09-09-2020 00:00,22561.4,3,9,18.4,102350,5,2020,3.5,0
31835.8,22-10-2014 00:00,30654.3,3,10,10.3,102450,3,2014,3.9,0
25181.7,14-08-2011 00:00,28089.4,3,8,19.1,100710,6,2011,3.7,0
36414.8,03-09-2011 00:00,34224.3,3,3,6.8,101610,5,2011,3.8,0
26321,04-10-2017 00:00,27493.7,3,4,11.1,102560,5,2017,5.7,0
30742.2,24-04-2009 00:00,30696.9,3,4,13.8,101460,2,2009,10.6,0.6
20317.8,22-06-2019 00:00,29188.3,3,6,16.8,102090,1,2019,11.9,0
37246.7,12-03-2013 00:00,32834.7,3,12,6.8,102970,8,2013,0,0
26147.2,19-08-2016 00:00,25853.8,3,8,18.1,100660,6,2016,1,2
36234.9,15-01-2014 00:00,34516.7,3,1,6.3,99840,7,2014,0,2.8
32110.9,15-10-2014 00:00,29468.2,3,10,13.9,100420,8,2014,0,8.6
31857.9,26-02-2011 00:00,34646.1,3,2,9.3,101410,6,2011,0,3.6
29629,03-09-2017 00:00,28886.7,3,3,12.8,102050,6,2017,7.8,0
20657,07-06-2020 00:00,19912.5,3,7,15.8,101840,4,2020,9.7,0
29546,24-03-2017 00:00,28876.9,3,3,10.1,102800,5,2017,4.3,0
28261.9,07-01-2013 00:00,26077.5,3,7,17.4,101700,3,2013,8.2,0
31099.6,11-07-2019 00:00,28805.1,3,11,8.4,99320,4,2019,6,0
35906.5,26-11-2009 00:00,35073.5,3,11,9.1,100090,3,2009,4.6,0
29050.4,04-05-2016 00:00,28301.3,3,4,11.2,100740,4,2016,8.9,0.4
33682.2,18-01-2018 00:00,32073.6,3,1,6.8,100020,4,2018,3.8,0
23381.3,14-06-2018 00:00,22879.4,3,6,19.2,101220,6,2018,5.9,0
29169.3,10-12-2016 00:00,28646.2,3,10,12.6,102020,7,2016,3.3,3.2
30001.6,20-06-2012 00:00,26745.6,3,6,17.2,101630,4,2012,7.7,5.6
31286,06-09-2009 00:00,32694.9,3,6,13.4,100670,8,2009,0,0.2
25892.7,24-05-2017 00:00,22814.1,3,5,19.4,102530,1,2017,11.1,0
32337.3,04-08-2009 00:00,31929.9,3,4,12.2,100650,3,2009,10.1,0
22359.8,06-02-2018 00:00,22449.8,3,6,19.6,101830,4,2018,6.4,0
29531,13-08-2012 00:00,28141.7,3,8,19.2,101100,7,2012,0.8,2.8
26689.6,06-01-2016 00:00,28592.6,3,6,12.6,102140,8,2016,0,0
31353.6,27-09-2011 00:00,29631.2,3,9,16.8,102840,3,2011,4.5,0.2
32832.6,26-10-2011 00:00,32698.3,3,10,10.1,100450,6,2011,3.1,2
19085.4,19-07-2020 00:00,19473.2,3,7,18.7,101760,6,2020,7.6,0.6
28691.6,22-04-2012 00:00,30726.8,3,4,9.8,100260,4,2012,8.1,2.4
28802.8,24-06-2014 00:00,24809.4,3,6,19.3,101930,3,2014,9.7,0
30596.4,02-04-2020 00:00,29701.3,3,2,6.7,102030,5,2020,1,0
29914.9,13-04-2015 00:00,28573.8,3,4,12.6,103060,5,2015,2.7,0.2
25805.2,09-06-2009 00:00,30607.5,3,9,16.8,102240,6,2009,3,0
25313.1,08-11-2012 00:00,25988,3,8,19.4,102050,1,2012,10,0
38576.4,18-01-2011 00:00,36743.3,3,1,5.6,102740,3,2011,5.9,0
26876,11-04-2017 00:00,29223.3,3,11,10.7,100500,7,2017,0.5,0.8
31758.7,21-03-2014 00:00,30697.5,3,3,9.7,100560,4,2014,6.9,6
30312.4,23-03-2017 00:00,29828.2,3,3,8.5,101520,6,2017,1.8,0
25943.2,10-06-2013 00:00,29633.8,3,10,14.2,102570,4,2013,9.5,0
26814.5,10-08-2020 00:00,25025.1,3,10,11.476,101110,7,2020,5.1,0.4
27343.2,19-04-2009 00:00,32302.2,3,4,10.8,102390,3,2009,6.9,0
24143,09-03-2019 00:00,23611.7,3,9,19.1,102260,7,2019,2.5,7.2
31149.2,06-08-2010 00:00,29472.1,3,6,16,100210,6,2010,2.7,1.4
21260.2,04-06-2020 00:00,23394,3,4,14.5,101560,2,2020,12.7,0.2
30209.2,27-03-2010 00:00,34038.2,3,3,10.4,100480,7,2010,0.7,0
34505.2,30-03-2011 00:00,33067.8,3,3,10.5,101100,6,2011,0,5.6
39646,13-02-2009 00:00,37761.3,3,2,3.5,102280,5,2009,4,0
25193.2,20-04-2014 00:00,30375.2,3,4,10.5,100680,5,2014,0.1,8.8
29930.1,22-12-2020 00:00,26931.4,3,12,11.7,100970,8,2020,0,0.6
30224.4,13-09-2012 00:00,29554.5,3,9,13.1,101900,2,2012,10.1,0
27503.3,26-09-2010 00:00,32575.6,3,9,10.7,101320,6,2010,1.7,1.2
22482,30-08-2019 00:00,22793.9,3,8,19.1,102050,2,2019,8.6,0
33278.4,03-07-2018 00:00,29667.5,3,3,7.9,99430,5,2018,4.4,1.6
29552.2,20-07-2012 00:00,27956,3,7,15.7,101660,6,2012,3.8,2
27151.5,16-10-2017 00:00,27255.1,3,10,17,101600,5,2017,2.5,0
30548.1,27-05-2010 00:00,29665.1,3,5,14.1,101000,5,2010,5.9,0.2
36729.6,28-11-2013 00:00,32435.5,3,11,8.8,103470,8,2013,0,0
29177.5,22-08-2012 00:00,27490.3,3,8,18.2,101740,4,2012,6.9,0
30012.5,14-07-2011 00:00,26902.3,3,7,17.6,101870,3,2011,9.3,0
25580.2,07-11-2018 00:00,22295.8,3,7,19.1,102180,4,2018,8.1,0
25773.8,31-07-2010 00:00,27767.3,3,7,21.1,101160,5,2010,4.7,0
27278,05-12-2015 00:00,26091.7,3,5,14.3,101930,3,2015,9.3,0
26812.5,05-10-2009 00:00,30467.6,3,5,12.6,101880,2,2009,10.1,0
32068,29-12-2011 00:00,33866,3,12,7.3,102070,7,2011,0,2.4
38061,15-02-2011 00:00,35774.1,3,2,5.8,99180,7,2011,0,1.6
32789.2,19-10-2012 00:00,31404.3,3,10,12.4,100780,8,2012,0,8.2
31517,24-04-2013 00:00,28440.5,3,4,14.4,102380,4,2013,6.4,0.2
25648,16-09-2012 00:00,29452.8,3,9,16,101310,6,2012,2.5,0
33557.9,21-02-2018 00:00,31748.2,3,2,4.7,102690,7,2018,1.7,0
24969,23-04-2018 00:00,26462,3,4,12.2,101590,4,2018,4.6,0
27946,10-12-2013 00:00,30835.4,3,10,11.7,101820,7,2013,3,2.2
35335.2,20-11-2012 00:00,32467.1,3,11,10.3,100840,8,2012,0,6.2
27473.9,28-04-2013 00:00,31123.1,3,4,6.3,101680,4,2013,4.9,0
32345.9,12-08-2015 00:00,30009.2,3,12,12.2,102190,4,2015,1.9,0.6
23927.2,08-01-2017 00:00,24199.6,3,8,17.4,101460,5,2017,6.3,0.8
27053.9,29-09-2017 00:00,27038.2,3,9,16.4,101600,7,2017,0.6,0.4
32682.8,01-11-2017 00:00,32298.3,3,1,8.3,101120,6,2017,1,0
40195.6,27-01-2011 00:00,37578.5,3,1,2.4,102110,8,2011,0,0
30155,07-04-2011 00:00,26916.6,3,7,19.5,101690,5,2011,6,0
29004.6,06-06-2012 00:00,27887.1,3,6,15.1,100240,5,2012,5.4,3.2
32229.7,14-01-2019 00:00,30601.9,3,1,8.6,102030,6,2019,1.8,0
29756.1,18-04-2016 00:00,29224.5,3,4,8,102230,6,2016,3.7,0
33513.8,19-02-2018 00:00,30929.7,3,2,8.4,101720,8,2018,0,1.4
25829.1,17-05-2019 00:00,26623.4,3,5,11.6,100910,7,2019,0.5,0
34073.2,11-02-2012 00:00,33206.8,3,11,7.6,99120,2,2012,6.4,0
31411,14-03-2016 00:00,30649.3,3,3,7.6,103280,4,2016,8.6,0
39348,19-01-2010 00:00,37261.7,3,1,6.1,102120,8,2010,0.1,1.4
25467.3,16-05-2018 00:00,25806.8,3,5,13.8,102510,6,2018,2.1,0
35819.8,01-10-2014 00:00,34591.8,3,1,6.6,101430,3,2014,3.9,1.8
34461.2,16-03-2012 00:00,34403,3,3,6.7,101900,8,2012,0,0
30549,02-11-2020 00:00,29811,3,2,6,100660,2,2020,3,0
31469.9,25-11-2019 00:00,28134.5,3,11,10.1,100210,8,2019,0,2
32929.2,10-09-2012 00:00,31237.2,3,10,11.5,101610,6,2012,3.8,0
24036,08-10-2018 00:00,24040.3,3,8,15.9,101790,4,2018,5.2,2.4
33483.3,12-03-2019 00:00,29850,3,12,5.2,102770,5,2019,2.9,0
33541.3,24-02-2014 00:00,32204.3,3,2,10.9,100500,4,2014,4.4,3.2
26672.4,10-10-2015 00:00,29795.2,3,10,12.1,102000,6,2015,0.1,0
23464.9,18-08-2017 00:00,23890.8,3,8,17.6,101110,5,2017,7.2,7
21533.3,23-07-2017 00:00,25106.7,3,7,15.9,101140,6,2017,3.8,0.8
38939.8,02-02-2011 00:00,36003.6,3,2,6.4,102470,7,2011,0.1,0
29995.2,23-03-2018 00:00,28896.5,3,3,9.9,100130,7,2018,3.1,2.4
28834.3,20-03-2016 00:00,30809.2,3,3,8,102510,7,2016,1.4,0
30733.9,26-05-2010 00:00,30433.3,3,5,13.5,100980,7,2010,3.2,2.6
29500.5,21-04-2012 00:00,30994.9,3,4,8.9,99740,4,2012,6.7,0
26739.9,13-01-2019 00:00,30317.4,3,1,10.2,101440,8,2019,0.1,0
34128.8,01-04-2019 00:00,32523.1,3,1,3,104230,5,2019,4.7,0
35161.4,23-01-2010 00:00,36931.5,3,1,6.2,102030,7,2010,0,0
28901.3,18-10-2016 00:00,28998.2,3,10,11.8,101980,3,2016,3.7,0
31120.2,18-05-2011 00:00,30070.6,3,5,16.6,101510,7,2011,0.6,1.6
24859,16-10-2016 00:00,28568.6,3,10,12.8,101210,4,2016,3.4,2.8
33282.1,23-11-2013 00:00,33661.4,3,11,5.2,102440,4,2013,5.4,0
23602.5,05-12-2018 00:00,26461.3,3,5,12.7,101270,7,2018,0.5,9.2
31203.2,16-05-2013 00:00,29113.4,3,5,10.2,99980,2,2013,8.6,0.2
36675.6,01-05-2012 00:00,35307.2,3,1,8.3,100500,4,2012,3.5,0.2
39848.9,28-01-2009 00:00,38177,3,1,4.1,101410,8,2009,0,2.2
28840.7,30-08-2013 00:00,26476,3,8,20.3,101970,2,2013,8.2,0
30022.6,26-07-2010 00:00,29351.8,3,7,20.7,101670,8,2010,0.1,0
24469,05-04-2015 00:00,26485.5,3,5,15,100160,5,2015,6.9,7
28510.2,14-09-2015 00:00,27504.9,3,9,15.8,99460,6,2015,3.1,1
34664.6,11-10-2011 00:00,32499.2,3,11,12,101730,5,2011,0.7,0.2
34028.7,02-10-2016 00:00,32707.8,3,2,6.1,99690,5,2016,0.9,0
30597.5,20-09-2013 00:00,29255.4,3,9,14,101830,4,2013,6.4,0
34256.9,22-10-2009 00:00,33225.3,3,10,12.6,99820,5,2009,1.3,0.4
21386.5,14-04-2020 00:00,25244,3,4,8.3,102870,1,2020,9.9,0
25696.1,29-08-2018 00:00,25245.9,3,8,16.8,101600,7,2018,1.7,0
30550.2,06-04-2009 00:00,29220.7,3,6,13.4,101900,1,2009,12.2,0
25177.4,08-05-2012 00:00,27235.5,3,8,17,100710,4,2012,6.3,1.2
29534.9,25-09-2014 00:00,28921.3,3,9,13.5,102030,4,2014,4.5,0
29174,16-08-2010 00:00,28320.3,3,8,19.1,101620,4,2010,7.7,0.6
30946.1,12-03-2018 00:00,28190.3,3,12,12.2,100110,6,2018,1.5,2.8
