daily_demand,date_format,Month,cloud_cover,Year,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure
continuous,time,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
class,meta,,,,,,,,,,
27753.1,14-04-2013 00:00,4,5,2013,7.3,193,15.7,14.8,9.7,0,101320
31543,15-04-2013 00:00,4,5,2013,3.2,135,17.1,13.2,10.6,0,101690
31463.8,16-04-2013 00:00,4,5,2013,4.9,163,18.8,13.2,9.3,0,101550
32166.4,17-04-2013 00:00,4,5,2013,2.8,131,15.4,13.8,8.7,0,101400
31558,18-04-2013 00:00,4,3,2013,6.3,185,13.6,12.2,8.9,1.6,101360
32161.8,19-04-2013 00:00,4,5,2013,2.9,134,14,10.1,6.6,0,102630
27938.6,21-04-2013 00:00,4,2,2013,7.9,210,15.5,8.1,1.4,0,102150
31973.4,22-04-2013 00:00,4,6,2013,3.6,149,20.7,11,6.5,0,101610
31415.7,23-04-2013 00:00,4,2,2013,12.8,273,20.3,15,9.2,0,101980
31517,24-04-2013 00:00,4,4,2013,6.4,193,22.8,14.4,8.5,0.2,102380
31715,25-04-2013 00:00,4,4,2013,10.5,248,13.4,16.4,9.9,2.8,102070
30857.5,26-04-2013 00:00,4,5,2013,4.3,164,11.4,10,6.6,0,101540
28110.1,27-04-2013 00:00,4,4,2013,5.8,188,12.1,7.2,2.9,2.6,101560
27473.9,28-04-2013 00:00,4,4,2013,4.9,175,14.8,6.3,0.5,0,101680
31011.3,29-04-2013 00:00,4,4,2013,7.6,216,14.7,11.2,7.5,0,101700
31612.1,30-04-2013 00:00,4,2,2013,10.1,250,16.5,9.5,4.2,0,102480
31414.6,05-01-2013 00:00,5,2,2013,10.2,253,17.6,10.2,3.8,0,102430
25977.3,05-04-2013 00:00,5,4,2013,5.9,197,18.7,12.5,7.7,1,101750
25037.4,05-05-2013 00:00,5,6,2013,2.4,139,22,12.7,6.7,0,102190
25515.1,05-06-2013 00:00,5,3,2013,12.2,284,22.6,16.4,10.8,0,102000
30030.9,05-08-2013 00:00,5,6,2013,1.1,112,14.9,15,12,0.2,100720
29749.3,05-09-2013 00:00,5,4,2013,6.9,216,18.3,10.9,6.9,0.8,100830
29452.7,05-10-2013 00:00,5,7,2013,0,75,14.1,14,9.6,1.8,101050
26661.1,05-11-2013 00:00,5,6,2013,2.4,142,15.4,10.5,6.8,2.4,101090
26343.4,05-12-2013 00:00,5,5,2013,6.9,219,15.8,10.2,5,0.4,101470
29438.9,13-05-2013 00:00,5,5,2013,6.3,210,12.3,13.2,10.5,0,101170
31422,14-05-2013 00:00,5,8,2013,1.5,125,14.4,9.8,7.3,7.6,100260
31546.6,15-05-2013 00:00,5,6,2013,1.3,121,16.9,10.3,6.1,0.6,99450
31203.2,16-05-2013 00:00,5,2,2013,8.6,246,12.6,10.2,3.4,0.2,99980
30775.6,17-05-2013 00:00,5,6,2013,0.7,106,16,9.7,6.7,0,100640
27482.4,18-05-2013 00:00,5,6,2013,1.7,131,18.8,12.4,8.8,0,100820
25933,19-05-2013 00:00,5,3,2013,3.2,162,17.3,13.7,8.6,0.2,101140
30385.7,20-05-2013 00:00,5,7,2013,0,79,15.3,14.1,10.9,0,101170
30852.6,21-05-2013 00:00,5,7,2013,1.1,118,15,13.9,12.4,0.4,101610
30563.4,22-05-2013 00:00,5,6,2013,1.8,135,11.7,12.4,9.7,0,101870
30668.8,23-05-2013 00:00,5,5,2013,5.9,211,9.9,8.7,5.7,0.6,101370
30642.5,24-05-2013 00:00,5,7,2013,0.2,92,16.2,7.7,5.5,4.8,100970
26379.2,25-05-2013 00:00,5,3,2013,10.3,276,19.8,10.8,5.3,0,102070
30462,29-05-2013 00:00,5,7,2013,1.1,121,15.2,10.4,7.5,4,100480
30134.3,30-05-2013 00:00,5,8,2013,0.1,89,21.9,12.8,10.4,0,101100
28632.6,31-05-2013 00:00,5,6,2013,5.3,205,18.8,16.7,11.4,0,101830
25191.5,06-01-2013 00:00,6,4,2013,7.9,246,18.7,14.4,10,0,102340
24397.7,06-02-2013 00:00,6,2,2013,11.6,297,19.3,13.5,8.2,0,102890
29241,06-05-2013 00:00,6,3,2013,9.1,265,22.9,15,8.5,0,102150
28230.5,06-07-2013 00:00,6,5,2013,4.6,196,18.6,15.1,9.6,0.6,102310
24865.3,06-08-2013 00:00,6,4,2013,11.4,297,15.3,13.8,8.9,0,102140
24361.7,06-09-2013 00:00,6,8,2013,0.3,98,16.1,12.9,10.5,0,101670
29076.1,06-10-2013 00:00,6,8,2013,0.1,89,18.1,13.3,10.5,0,101570
29644,06-11-2013 00:00,6,6,2013,0.6,109,17.8,13.3,8.5,0,101360
29616.1,06-12-2013 00:00,6,8,2013,0.3,99,19.3,15.8,13.7,2.2,101110
29090.1,13-06-2013 00:00,6,7,2013,1.5,135,19.7,16.2,13,0,101140
28574.1,14-06-2013 00:00,6,5,2013,5.1,206,18.3,14.4,9.1,1,101570
24666.5,15-06-2013 00:00,6,6,2013,6.3,226,18.2,14.5,10.7,3,100870
24572.1,16-06-2013 00:00,6,6,2013,2.5,158,21.3,14.9,11.5,0.2,101380
29055.5,17-06-2013 00:00,6,5,2013,0.2,95,21,17,12.7,0,101400
29709.5,18-06-2013 00:00,6,5,2013,3.2,172,26.1,17.3,13.5,0,101440
29964.5,19-06-2013 00:00,6,5,2013,4.9,203,21.3,20.7,15.3,0,101470
30366.3,20-06-2013 00:00,6,6,2013,2,147,23.7,19,16.6,0,101180
29273,21-06-2013 00:00,6,6,2013,3.3,174,19.4,18.8,13.9,1.6,101010
24730,22-06-2013 00:00,6,7,2013,1.1,125,18.6,15.6,11.8,0.2,100670
24183.4,23-06-2013 00:00,6,7,2013,1.9,145,17.7,15.7,12.7,0.2,100990
28879.6,24-06-2013 00:00,6,7,2013,0.4,103,21.1,13.9,10,0,102240
29558.2,25-06-2013 00:00,6,5,2013,7.9,250,22.5,16,10.8,0,102890
29477.9,26-06-2013 00:00,6,5,2013,5.5,213,20.7,16.4,10.2,0,103000
29533.9,27-06-2013 00:00,6,5,2013,5,204,21.5,16.3,11.9,1.4,102640
29071,28-06-2013 00:00,6,7,2013,0,81,22.2,16.8,12.1,0.8,101980
25020.2,29-06-2013 00:00,6,4,2013,9.1,266,27.2,17.7,13.2,0,102280
23883.2,30-06-2013 00:00,6,2,2013,11.1,293,21.3,20.7,14.1,0,102160
28261.9,07-01-2013 00:00,7,3,2013,8.2,253,17.9,17.4,13.4,0,101700
29339.4,07-02-2013 00:00,7,5,2013,0,80,21.5,14.8,11.6,1.2,101110
29468.5,07-03-2013 00:00,7,7,2013,0.2,94,24.9,17.9,14.3,0,100890
29078.9,07-04-2013 00:00,7,4,2013,4.5,194,26.3,18.7,12.5,0,101970
29149.6,07-12-2013 00:00,7,2,2013,8.1,248,31.4,19.1,12.3,0,102510
25763.2,20-07-2013 00:00,7,5,2013,2.9,159,27.5,20.6,16.5,0,102330
29791.6,25-07-2013 00:00,7,4,2013,6.5,217,26.8,21.6,16.3,0,101280
28900,26-07-2013 00:00,7,3,2013,7.9,236,28.9,20.4,13.9,0,101240
25776.4,27-07-2013 00:00,7,3,2013,5.8,205,24.9,21.8,14.7,6,100650
23754.9,28-07-2013 00:00,7,4,2013,7.8,233,24.7,19.8,14.7,2.8,100680
27903.3,29-07-2013 00:00,7,4,2013,5.5,199,22.3,20.3,15.8,2.8,101150
28613,30-07-2013 00:00,7,3,2013,3.1,157,26.9,18.8,15.2,2.6,101350
28985.4,31-07-2013 00:00,7,6,2013,1.3,119,34.1,21.4,15.9,0,101530
24545.6,08-03-2013 00:00,8,1,2013,9.8,254,24.5,20,15.2,0,101520
24131.7,08-04-2013 00:00,8,2,2013,6.1,203,23.8,19.4,14.3,0,101890
28333.5,08-06-2013 00:00,8,1,2013,9.1,242,23.1,17.3,11.9,0,101580
28318.4,08-07-2013 00:00,8,1,2013,7.3,217,25.5,18.9,14.7,0,101450
28374.9,08-08-2013 00:00,8,1,2013,9.5,245,24.9,18.9,12.2,0.6,101930
27747.6,08-09-2013 00:00,8,5,2013,4.7,177,23,20.2,15.5,0,101900
24824.1,08-10-2013 00:00,8,5,2013,2.8,144,24,18.1,13.2,0,102200
23646.3,08-11-2013 00:00,8,3,2013,8.9,234,22.8,20.2,16.4,0,101810
27743.7,08-12-2013 00:00,8,2,2013,4.3,168,21.5,18.2,13.6,0,101710
28532.6,13-08-2013 00:00,8,1,2013,4.3,167,23.4,15.9,10.3,0.4,102190
29133.4,14-08-2013 00:00,8,3,2013,5.7,187,24.2,17.3,11.2,1,102280
29180.4,15-08-2013 00:00,8,3,2013,2.1,127,23.6,20.2,16.1,1.2,101850
28783.2,16-08-2013 00:00,8,3,2013,2.4,132,20.9,20.2,16.8,0.8,101500
25064.5,17-08-2013 00:00,8,3,2013,2.5,133,23.9,17.4,13.9,0,101230
24091.5,18-08-2013 00:00,8,2,2013,4.2,161,23.5,19.9,15.8,0,100970
28455.9,19-08-2013 00:00,8,1,2013,8.9,224,24.9,17.6,11.7,0,102010
29377.1,23-08-2013 00:00,8,0,2013,6.2,184,18.7,21.7,15.7,0.6,101450
24220,25-08-2013 00:00,8,5,2013,4.9,164,25.9,18.8,12.9,0.2,101330
25045.7,26-08-2013 00:00,8,3,2013,7.2,193,23.6,20.4,14.9,0,101840
28900.7,27-08-2013 00:00,8,2,2013,8.5,208,24.7,17.8,11.9,0,101870
29473.6,28-08-2013 00:00,8,1,2013,9.2,215,24.7,18.5,12.2,0,102230
29383.9,29-08-2013 00:00,8,1,2013,8.1,200,25.4,19.5,14.2,0,102180
28840.7,30-08-2013 00:00,8,2,2013,8.2,200,21.4,20.3,15.1,0,101970
25028.8,31-08-2013 00:00,8,1,2013,10.8,228,22.3,17.6,13.8,0,102560
24021.3,09-01-2013 00:00,9,0,2013,5.4,156,26.2,15.8,9.2,0,102950
30466.6,09-05-2013 00:00,9,2,2013,11.6,218,18.1,22,14.4,0,101110
29877.2,09-06-2013 00:00,9,5,2013,2.8,114,19.5,16.2,14.2,1.2,100860
25766.1,09-07-2013 00:00,9,2,2013,6.1,156,18.5,15.2,10.9,0.2,101400
25349.6,09-08-2013 00:00,9,2,2013,5.3,145,14.1,13.3,8,3.2,101800
29960.6,09-09-2013 00:00,9,4,2013,0.1,58,17.2,11.6,9,3.2,101660
29835.3,09-10-2013 00:00,9,2,2013,4,127,17.4,13.1,9,0,102040
30963.3,09-11-2013 00:00,9,6,2013,0.8,75,20.5,14.7,11.9,2.6,102120
30898.8,09-12-2013 00:00,9,6,2013,0.8,74,19.6,16.5,12.5,1.8,101930
26975,14-09-2013 00:00,9,6,2013,0,49,16.2,11.7,9.2,0.2,101610
26053.8,15-09-2013 00:00,9,3,2013,3.5,114,15.2,11.4,6.6,1.8,100970
29503.8,16-09-2013 00:00,9,0,2013,9.4,177,14.8,11.6,7.9,0.2,100310
31625.9,17-09-2013 00:00,9,4,2013,0.5,64,16.3,11.4,8,4.6,100000
30913.4,18-09-2013 00:00,9,4,2013,4.1,118,17.5,13.5,10.7,0,100430
31214.9,19-09-2013 00:00,9,2,2013,1.1,74,19.2,12.3,7,0.2,101040
30597.5,20-09-2013 00:00,9,4,2013,6.4,141,18.9,14,8.7,0,101830
27342,21-09-2013 00:00,9,4,2013,0,44,19.8,14.4,9.8,0,102450
26602.1,22-09-2013 00:00,9,6,2013,0,44,18.6,17.2,14.5,0,102790
30831.9,23-09-2013 00:00,9,4,2013,1.2,72,22.2,15.8,12.9,0.2,102470
31251.9,24-09-2013 00:00,9,5,2013,6.1,132,21.9,16.1,10,0,101640
31335.6,25-09-2013 00:00,9,7,2013,2.3,87,20.2,17.2,12.5,0,101180
30910,26-09-2013 00:00,9,7,2013,3.4,100,18.7,17.1,14,0,101660
29900.6,27-09-2013 00:00,9,5,2013,7,136,20.2,14.6,10.4,0,101610
26456.5,28-09-2013 00:00,9,6,2013,0.7,59,19.1,16,11.8,0.4,100950
25324.4,29-09-2013 00:00,9,6,2013,4.5,108,19.1,16.5,13.8,0,100690
30083.9,30-09-2013 00:00,9,5,2013,2.4,83,17.5,16.4,13.7,0,100680
30572.3,10-01-2013 00:00,10,6,2013,0,39,22,14.6,11.7,0,100890
31363.8,10-02-2013 00:00,10,7,2013,2.1,77,19.2,18,14,0,101050
31351.8,10-03-2013 00:00,10,6,2013,0.9,59,22,16.3,13.3,1.6,100850
30610.4,10-04-2013 00:00,10,6,2013,3.9,96,19.4,19,16,0,100920
27180.4,10-05-2013 00:00,10,6,2013,0.9,57,19.8,16,12.6,0.2,102020
25943.2,10-06-2013 00:00,10,4,2013,9.5,142,20.3,14.2,8.6,0,102570
30575.6,10-07-2013 00:00,10,7,2013,4.3,96,21,15.1,9.9,0,102550
30892.6,10-08-2013 00:00,10,6,2013,4.9,100,17.8,16.8,12.6,0,102480
30679.3,10-09-2013 00:00,10,6,2013,1.3,60,12.1,15.5,13.2,0,101990
30765.4,10-10-2013 00:00,10,4,2013,3.3,82,13.6,9.6,7,1.2,101890
30913.3,10-11-2013 00:00,10,4,2013,2.4,72,14.1,10.9,8.2,5,101780
27946,10-12-2013 00:00,10,7,2013,3,77,11.4,11.7,9.2,2.2,101820
27923.8,13-10-2013 00:00,10,6,2013,0,32,11.8,10.5,9.6,9,101070
32544.2,14-10-2013 00:00,10,7,2013,0.2,38,13.9,10.3,8.7,2.4,100740
32848.6,15-10-2013 00:00,10,5,2013,3.4,78,15.9,10.9,7.9,0.2,101080
32751.4,16-10-2013 00:00,10,5,2013,1.8,60,18.7,10.7,5.4,4.8,101020
32094.1,17-10-2013 00:00,10,4,2013,6.4,101,17.9,13.9,9,0,101360
31898.8,18-10-2013 00:00,10,5,2013,0.2,36,18.5,14.3,10.6,1,101370
28090.1,19-10-2013 00:00,10,5,2013,0.5,41,17.4,15.6,12.6,5.6,100540
26953.2,20-10-2013 00:00,10,6,2013,3.3,71,18.2,14.9,12.4,7,100530
31570.9,21-10-2013 00:00,10,7,2013,0,28,18.4,15.2,12.2,1.2,100570
31782.6,22-10-2013 00:00,10,7,2013,0,27,17.8,16.9,15.3,6.8,99710
31261.1,23-10-2013 00:00,10,4,2013,5.4,85,17.7,15.6,13.4,0,99930
32279.7,24-10-2013 00:00,10,4,2013,7.3,97,18.8,12.1,6.4,1.8,101330
30884.1,25-10-2013 00:00,10,6,2013,2,54,17.7,15.4,11.9,0.2,100500
27431.6,26-10-2013 00:00,10,4,2013,1.1,44,16.9,16.1,14.4,4,100420
30992.8,28-10-2013 00:00,10,6,2013,3.9,68,13.1,13.3,11.3,2.5,99250
32161.4,29-10-2013 00:00,10,1,2013,6.5,85,14.5,10.3,7.5,0,101060
32633.3,30-10-2013 00:00,10,3,2013,6.2,82,13.3,9,3.5,1,102010
32492.3,31-10-2013 00:00,10,7,2013,0,23,15,10.7,8.1,0.2,101650
32587.9,11-01-2013 00:00,11,7,2013,0,23,15.8,13.2,11.4,0.6,100890
28861.2,11-02-2013 00:00,11,5,2013,3.7,62,12.6,13,10.2,0,99860
34366.7,11-05-2013 00:00,11,7,2013,1,36,15.7,8.6,4.2,2,99480
34622.4,11-06-2013 00:00,11,8,2013,0,21,11.2,12.5,9.3,3.2,99950
33802.5,11-07-2013 00:00,11,5,2013,0.6,31,11.4,10.2,9.2,0,100640
34375.8,11-08-2013 00:00,11,3,2013,0.2,25,8.2,8.3,5.1,8.8,100560
31531.5,11-09-2013 00:00,11,4,2013,0.2,25,10.2,6,3.7,5.6,100610
30558.6,11-10-2013 00:00,11,2,2013,7.9,79,13.1,7.3,4.4,1,101590
34864.3,11-11-2013 00:00,11,7,2013,0,19,12.8,7.4,1.6,2.8,102240
34551,11-12-2013 00:00,11,4,2013,1.4,36,10.8,11.2,9.6,0.2,102630
34995.1,13-11-2013 00:00,11,2,2013,6.6,69,9.7,6.1,1.3,0.4,103210
34362.9,14-11-2013 00:00,11,2,2013,4.5,57,10,7,4.2,0,102400
31945.6,16-11-2013 00:00,11,3,2013,5.4,60,9.7,5.2,0.3,0,103200
31106.4,17-11-2013 00:00,11,8,2013,0,17,9.6,6.2,2.7,0.4,102430
35219.6,18-11-2013 00:00,11,8,2013,0,17,6.4,8.8,7.9,0.2,101100
36334.9,21-11-2013 00:00,11,4,2013,2.1,37,8.2,5.8,3.3,0,100450
36303.4,22-11-2013 00:00,11,2,2013,4.3,50,8.1,5.8,3.3,0,101790
33282.1,23-11-2013 00:00,11,4,2013,5.4,55,8.2,5.2,2.3,0,102440
32381.8,24-11-2013 00:00,11,7,2013,0,16,7.5,6,3.8,0,103070
36831.2,25-11-2013 00:00,11,7,2013,1.1,28,8.2,5.8,4,0,103780
37661.9,26-11-2013 00:00,11,5,2013,5.5,53,10.9,4.4,0.6,0.2,103890
37029,27-11-2013 00:00,11,8,2013,0,15,10.3,6.6,2.2,0,103400
36729.6,28-11-2013 00:00,11,8,2013,0,15,10.4,8.8,7.2,0,103470
34972.7,29-11-2013 00:00,11,6,2013,0,15,9,8.9,7.4,0.2,102690
32318.8,30-11-2013 00:00,11,4,2013,1.6,30,9.7,7.2,5.3,0,102760
32243.4,12-01-2013 00:00,12,6,2013,0.2,17,9.7,5.3,0.8,0,103300
36652.3,12-02-2013 00:00,12,8,2013,0,13,7.7,7.7,5.7,0,103400
37246.7,12-03-2013 00:00,12,8,2013,0,13,8.9,6.8,5.9,0,102970
36992.9,12-04-2013 00:00,12,5,2013,0,13,10.6,7,5.1,0.2,102940
36870.3,12-05-2013 00:00,12,3,2013,0.4,18,8.8,5.1,-0.5,0.4,102400
36919.8,12-06-2013 00:00,12,3,2013,5.1,45,9.4,5.1,1.4,0,102780
32913.8,12-07-2013 00:00,12,7,2013,0,13,12,6.2,3,0,102670
30943,12-08-2013 00:00,12,2,2013,3.2,35,11.3,8,4,0.2,102550
37050.5,12-12-2013 00:00,12,3,2013,0.8,21,12.6,4.9,-1.5,0.2,102480
35583.7,13-12-2013 00:00,12,7,2013,0,12,11.8,8.8,5,1.8,101960
31786.9,14-12-2013 00:00,12,3,2013,2,28,12.7,7.7,3.5,1.2,102240
30820.7,15-12-2013 00:00,12,6,2013,0,12,13.3,8.9,5,9,101910
36570.7,17-12-2013 00:00,12,7,2013,0,12,10.8,6,4.6,2.8,102170
35813,18-12-2013 00:00,12,6,2013,1.1,22,9,7.9,4.9,7.8,100770
36152,19-12-2013 00:00,12,3,2013,5.1,42,11.1,7,4.9,3.8,100210
34946.3,20-12-2013 00:00,12,2,2013,5.4,43,12.1,6.6,2.1,2.6,101870
30840.9,21-12-2013 00:00,12,7,2013,0,12,10.1,8.2,4.2,6.4,101250
30133.4,22-12-2013 00:00,12,2,2013,3.2,34,11.9,8.7,7.2,0.2,100980
28192.8,26-12-2013 00:00,12,6,2013,1,22,10.8,6.7,2.1,2.4,99510
30277.1,28-12-2013 00:00,12,2,2013,4.5,40,10.5,6.3,3.7,0,99750
29893.8,29-12-2013 00:00,12,1,2013,6.3,48,10.5,5.1,-0.3,0.4,101490
31108.9,30-12-2013 00:00,12,4,2013,1.7,27,10.9,6.4,2.2,6,101070
30765.6,31-12-2013 00:00,12,5,2013,0,13,11.4,8,5.1,4.8,100410
32906.1,01-02-2014 00:00,1,4,2014,5.2,45,10.7,8.6,6.1,4.8,99330
32275.9,01-04-2014 00:00,1,6,2014,0,13,12.5,7.4,5.3,3.4,99360
35142.7,01-07-2014 00:00,1,4,2014,1.4,26,12,10.5,9.1,5.2,100300
35697.6,01-08-2014 00:00,1,4,2014,0.9,23,9.1,9.4,6.7,3.6,101190
35625.8,01-09-2014 00:00,1,4,2014,3.3,38,10.9,8.7,8.3,0,100640
35819.8,01-10-2014 00:00,1,3,2014,3.9,41,9.2,6.6,2.3,1.8,101430
32340.7,01-11-2014 00:00,1,3,2014,6.7,55,9.9,6.8,4.3,0,101860
32435.4,01-12-2014 00:00,1,4,2014,1.9,31,9.7,4.1,-1.8,2.4,101650
35936.1,13-01-2014 00:00,1,2,2014,3.5,41,10.2,5.9,2.1,4.8,100500
37063.8,14-01-2014 00:00,1,5,2014,5.7,52,11.3,5.4,0.5,4.6,100440
36234.9,15-01-2014 00:00,1,7,2014,0,15,10.6,6.3,1.3,2.8,99840
32204.7,18-01-2014 00:00,1,7,2014,0.9,26,8.6,8.4,6.1,0.2,99140
36786.7,20-01-2014 00:00,1,6,2014,3.9,46,8.7,4.9,0.6,0.2,100770
36542.8,22-01-2014 00:00,1,7,2014,2.5,39,8.8,6.2,1.6,0.2,100670
36560.3,23-01-2014 00:00,1,4,2014,2.9,42,8.8,5.5,2.2,1.2,101260
36754.2,24-01-2014 00:00,1,7,2014,0,17,12.3,5.3,1.7,5.6,101390
31881.4,25-01-2014 00:00,1,5,2014,1.5,34,9.9,8.5,4.6,1.8,101260
31914.1,26-01-2014 00:00,1,6,2014,0.1,20,8.8,6.9,3.8,5,100210
37857.1,30-01-2014 00:00,1,7,2014,0,19,9.5,4.7,3.4,0.2,100180
32021.2,02-01-2014 00:00,2,3,2014,5.6,65,10.2,5.6,2,0,99000
30758,02-02-2014 00:00,2,2,2014,7,74,8.8,7.6,4.9,0,100530
35584.2,02-03-2014 00:00,2,3,2014,1,34,9.4,6.1,3.4,0,100370
35919.1,02-05-2014 00:00,2,6,2014,1.1,36,10.1,7.8,5.4,1.6,98190
35261.6,02-07-2014 00:00,2,6,2014,4.9,67,9.8,6.8,3.7,5.8,98880
30754.9,02-09-2014 00:00,2,5,2014,1.6,43,9.6,7.5,6.3,0.2,98470
36339,02-10-2014 00:00,2,5,2014,2.6,53,8.7,6.7,3.8,1.4,99300
36375.4,02-11-2014 00:00,2,3,2014,2.7,54,9.3,5.4,2,2,99660
37127,02-12-2014 00:00,2,5,2014,0.8,37,8.6,6,2.6,8.2,99410
36159.9,13-02-2014 00:00,2,2,2014,5.6,78,12.4,6.2,3.8,0.4,99250
36704.2,14-02-2014 00:00,2,6,2014,0,24,11,7.8,3.1,9.8,99000
35735.4,17-02-2014 00:00,2,5,2014,0.1,29,11.1,6.8,2.7,2.2,100770
35540.4,18-02-2014 00:00,2,5,2014,1.2,45,11,9.3,7.5,5.8,100860
35357.1,19-02-2014 00:00,2,6,2014,0.1,30,13.5,7.6,4.1,0.8,101120
33930.5,20-02-2014 00:00,2,6,2014,1.4,49,10.9,10.2,6.8,1.6,100150
33615,21-02-2014 00:00,2,2,2014,7.3,100,11.9,7.1,3.2,0,100350
30186.3,22-02-2014 00:00,2,3,2014,6.4,95,12.5,8.3,4.6,0,100910
29185.7,23-02-2014 00:00,2,6,2014,0,29,14.9,9.7,6.8,0,101030
33541.3,24-02-2014 00:00,2,4,2014,4.4,82,10.7,10.9,6.8,3.2,100500
34219,25-02-2014 00:00,2,5,2014,2,60,11.8,9.4,8.1,2.6,100050
34420.6,26-02-2014 00:00,2,1,2014,7.7,111,12,7.4,2.9,2.8,101270
34541.7,27-02-2014 00:00,2,4,2014,4.9,90,8.4,8.9,5.7,4.8,100700
35478.2,28-02-2014 00:00,2,7,2014,1,50,10.1,5.1,1.8,3.4,99890
31750.4,03-01-2014 00:00,3,3,2014,5.3,105,10.4,5.4,0.7,0.2,100260
30343.2,03-02-2014 00:00,3,6,2014,1.8,68,8.9,6,1.5,7,99420
35044.5,03-03-2014 00:00,3,4,2014,2.6,79,11,6.1,3.3,1,98600
35430.6,03-04-2014 00:00,3,3,2014,3.1,86,13.2,5.7,0.3,0.2,100340
35198.6,03-05-2014 00:00,3,2,2014,7.9,135,13.5,6.7,0.2,0,102010
34289.1,03-06-2014 00:00,3,3,2014,6.4,122,16.7,9.2,4.8,0,102440
33002.2,03-07-2014 00:00,3,3,2014,4.6,106,15.7,11.7,6.6,0,102310
29136.3,03-08-2014 00:00,3,2,2014,6.5,127,19.2,11.4,7.1,0,102530
27922.8,03-09-2014 00:00,3,0,2014,10.3,163,12.9,12.5,5.8,0,102240
32652.2,03-10-2014 00:00,3,4,2014,3.9,102,11.6,8.6,4.2,0,102810
33917.6,03-11-2014 00:00,3,6,2014,0,41,16.3,9,6.3,0,103350
34115.9,03-12-2014 00:00,3,1,2014,7.7,145,18.7,9.4,2.5,0.2,103230
34000.5,13-03-2014 00:00,3,5,2014,8.1,150,17,10.4,2.1,0,103010
32992.4,14-03-2014 00:00,3,0,2014,9.5,165,18.2,9.7,2.3,0,102780
28454.4,15-03-2014 00:00,3,2,2014,7.1,144,18.9,12.1,5.9,0,102650
27144,16-03-2014 00:00,3,0,2014,11.1,184,14,13,7,0,102380
32058.7,17-03-2014 00:00,3,2,2014,5,124,14.2,9.8,5.5,0,102170
32195.3,18-03-2014 00:00,3,6,2014,2.8,98,16.6,10.5,6.7,0,101700
31959.3,19-03-2014 00:00,3,1,2014,4.1,116,13.9,12.1,7.6,0,102220
32130.8,20-03-2014 00:00,3,7,2014,1.8,86,13,10.4,6.9,2.6,101000
31758.7,21-03-2014 00:00,3,4,2014,6.9,152,11.8,9.7,6.4,6,100560
29161.9,22-03-2014 00:00,3,3,2014,7.1,155,10.7,8,4.1,0,99940
28931,23-03-2014 00:00,3,3,2014,7.7,164,11.5,6.1,1.5,0,100760
34437.3,25-03-2014 00:00,3,6,2014,0.1,55,9.5,7.4,5.8,1,100890
34773.1,26-03-2014 00:00,3,4,2014,2.4,101,11.1,5.9,2.3,1.8,101750
34612.6,27-03-2014 00:00,3,4,2014,4.4,131,14,7,2.9,0,101290
33690.1,28-03-2014 00:00,3,3,2014,0.9,77,19.3,8.7,3.4,0,101480
28561.9,29-03-2014 00:00,3,3,2014,10.4,203,19.8,13.2,7,0,101410
27405.5,30-03-2014 00:00,3,2,2014,3.6,124,17,13.3,6.8,0,101300
32002.9,31-03-2014 00:00,3,5,2014,0.6,73,18.9,13.2,9.3,1.6,101260
31635.3,04-01-2014 00:00,4,4,2014,5.2,148,18.5,13,7.1,0,101020
31730.8,04-02-2014 00:00,4,4,2014,2.2,105,18.3,13.9,9.3,0,100370
32281,04-03-2014 00:00,4,4,2014,1.3,90,15.1,14.7,11.1,0,100010
31688.4,04-04-2014 00:00,4,3,2014,0.8,81,14.9,13.1,11.1,0,100800
27911.8,04-05-2014 00:00,4,6,2014,2.2,109,16,10.5,6,3,101360
26530.3,04-06-2014 00:00,4,8,2014,0.1,63,14.4,13.6,11.1,1.2,101290
31457.7,04-07-2014 00:00,4,7,2014,0,58,14,13.3,12.2,4,100890
30769.2,04-08-2014 00:00,4,2,2014,8,193,17.1,9.7,5.4,0,101850
31165.6,04-09-2014 00:00,4,2,2014,9.7,215,16.6,10.8,4.4,0,102560
31289.9,04-10-2014 00:00,4,4,2014,8.2,198,16,11.6,6.6,0,102250
30269.1,04-11-2014 00:00,4,5,2014,2.9,126,14.1,13,9.9,0,102160
26961.5,04-12-2014 00:00,4,3,2014,3.5,137,16.4,10.2,6.3,0,101930
25304.3,13-04-2014 00:00,4,1,2014,12.3,251,15.8,12.2,7.9,0,102160
29381,14-04-2014 00:00,4,1,2014,11,238,14.6,10.9,6,0,102480
29597.2,17-04-2014 00:00,4,3,2014,5.8,177,12.7,11.4,5.9,0,102010
26356.9,18-04-2014 00:00,4,2,2014,7.6,202,14,9.2,5.7,0,102070
25645.1,19-04-2014 00:00,4,3,2014,8.3,213,14.2,8.7,3.4,0,101810
25193.2,20-04-2014 00:00,4,5,2014,0.1,71,19.3,10.5,6.7,8.8,100680
30263.5,22-04-2014 00:00,4,7,2014,0.7,92,16.5,13,9.6,0.2,100840
30464.9,23-04-2014 00:00,4,4,2014,5.4,178,17.3,11.2,5.8,2.4,101750
30465.8,24-04-2014 00:00,4,5,2014,3.7,152,13.2,13.8,10.2,0.6,101860
31106.5,25-04-2014 00:00,4,6,2014,0,68,16.2,11.1,9,6,101150
